name,length,count,frequency,rank,rank_bin,wordCount
currentRunVersion,17,3,0.0006421232876712328,13704.0,"(10000.0, 100000.0]",3
WebsocketAddress,16,3,0.0006421232876712328,13705.0,"(10000.0, 100000.0]",2
JdkSerializeTool,16,3,0.0006421232876712328,13706.0,"(10000.0, 100000.0]",3
localPort,9,3,0.0006421232876712328,13707.0,"(10000.0, 100000.0]",2
pluginCategories,16,3,0.0006421232876712328,13708.0,"(10000.0, 100000.0]",2
currentPd,9,3,0.0006421232876712328,13709.0,"(10000.0, 100000.0]",2
negate,6,3,0.0006421232876712328,13710.0,"(10000.0, 100000.0]",1
currentLatencyList,18,3,0.0006421232876712328,13711.0,"(10000.0, 100000.0]",3
currentLastUseDate,18,3,0.0006421232876712328,13712.0,"(10000.0, 100000.0]",4
Jenkins_NotAllowedName,22,3,0.0006421232876712328,13713.0,"(10000.0, 100000.0]",4
logRecordPreformat,18,3,0.0006421232876712328,13714.0,"(10000.0, 100000.0]",3
LAST_FAILED_BUILD,17,3,0.0006421232876712328,13715.0,"(10000.0, 100000.0]",3
createList,10,3,0.0006421232876712328,13716.0,"(10000.0, 100000.0]",2
copiedList,10,3,0.0006421232876712328,13717.0,"(10000.0, 100000.0]",2
RetryingApnsClient,18,3,0.0006421232876712328,13718.0,"(10000.0, 100000.0]",3
copyLen,7,3,0.0006421232876712328,13719.0,"(10000.0, 100000.0]",2
startWith,9,3,0.0006421232876712328,13720.0,"(10000.0, 100000.0]",2
loop,4,3,0.0006421232876712328,13721.0,"(10000.0, 100000.0]",1
copyBundledPlugin,17,3,0.0006421232876712328,13722.0,"(10000.0, 100000.0]",3
copyAndSanitizeObject,21,3,0.0006421232876712328,13723.0,"(10000.0, 100000.0]",4
copyAndSanitize,15,3,0.0006421232876712328,13724.0,"(10000.0, 100000.0]",3
unionSize,9,3,0.0006421232876712328,13725.0,"(10000.0, 100000.0]",2
startValue,10,3,0.0006421232876712328,13726.0,"(10000.0, 100000.0]",2
ZoneId,6,3,0.0006421232876712328,13727.0,"(10000.0, 100000.0]",2
losedTime,9,3,0.0006421232876712328,13728.0,"(10000.0, 100000.0]",2
LazyInitializer,15,3,0.0006421232876712328,13729.0,"(10000.0, 100000.0]",2
tm,2,3,0.0006421232876712328,13730.0,"(10000.0, 100000.0]",1
cookieToken,11,3,0.0006421232876712328,13731.0,"(10000.0, 100000.0]",2
cookieMap,9,3,0.0006421232876712328,13732.0,"(10000.0, 100000.0]",2
unidentifiedSenderAccessKey,27,3,0.0006421232876712328,13733.0,"(10000.0, 100000.0]",4
LeakyBucketEntity,17,3,0.0006421232876712328,13734.0,"(10000.0, 100000.0]",3
Lease,5,3,0.0006421232876712328,13735.0,"(10000.0, 100000.0]",1
unitMultiplier,14,3,0.0006421232876712328,13736.0,"(10000.0, 100000.0]",2
LargeText,9,3,0.0006421232876712328,13737.0,"(10000.0, 100000.0]",2
shiftTo,7,3,0.0006421232876712328,13738.0,"(10000.0, 100000.0]",2
ReturnsArgumentAt,17,3,0.0006421232876712328,13739.0,"(10000.0, 100000.0]",3
permalinks,10,3,0.0006421232876712328,13740.0,"(10000.0, 100000.0]",1
counterAggregator,17,3,0.0006421232876712328,13741.0,"(10000.0, 100000.0]",2
countedWait,11,3,0.0006421232876712328,13742.0,"(10000.0, 100000.0]",2
countTokens,11,3,0.0006421232876712328,13743.0,"(10000.0, 100000.0]",2
countMockableParams,19,3,0.0006421232876712328,13744.0,"(10000.0, 100000.0]",3
countFiles,10,3,0.0006421232876712328,13745.0,"(10000.0, 100000.0]",2
countBusy,9,3,0.0006421232876712328,13746.0,"(10000.0, 100000.0]",2
countBuildableItemsFor,22,3,0.0006421232876712328,13747.0,"(10000.0, 100000.0]",4
namespaceDiscriminatorMap,25,3,0.0006421232876712328,13748.0,"(10000.0, 100000.0]",3
lookupConstructor,17,3,0.0006421232876712328,13749.0,"(10000.0, 100000.0]",2
lookUp,6,3,0.0006421232876712328,13750.0,"(10000.0, 100000.0]",2
unmarshalElement,16,3,0.0006421232876712328,13751.0,"(10000.0, 100000.0]",2
cos,3,3,0.0006421232876712328,13752.0,"(10000.0, 100000.0]",1
coreIcons,9,3,0.0006421232876712328,13753.0,"(10000.0, 100000.0]",2
coreClassLoader,15,3,0.0006421232876712328,13754.0,"(10000.0, 100000.0]",3
unlabeledNodeProvisioner,24,3,0.0006421232876712328,13755.0,"(10000.0, 100000.0]",3
copyWithVerificationMode,24,3,0.0006421232876712328,13756.0,"(10000.0, 100000.0]",4
shouldIncludeContextLoader,26,3,0.0006421232876712328,13757.0,"(10000.0, 100000.0]",4
convertedCause,14,3,0.0006421232876712328,13758.0,"(10000.0, 100000.0]",2
converted,9,3,0.0006421232876712328,13759.0,"(10000.0, 100000.0]",1
LeftItem,8,3,0.0006421232876712328,13760.0,"(10000.0, 100000.0]",2
toAttributeList,15,3,0.0006421232876712328,13761.0,"(10000.0, 100000.0]",3
onCriteriaMet,13,3,0.0006421232876712328,13762.0,"(10000.0, 100000.0]",3
starCount,9,3,0.0006421232876712328,13763.0,"(10000.0, 100000.0]",2
nParams,7,3,0.0006421232876712328,13764.0,"(10000.0, 100000.0]",2
continueLoop,12,3,0.0006421232876712328,13765.0,"(10000.0, 100000.0]",2
LinkedHashTreeMap,17,3,0.0006421232876712328,13766.0,"(10000.0, 100000.0]",4
LinkedTreeMap,13,3,0.0006421232876712328,13767.0,"(10000.0, 100000.0]",3
stage,5,3,0.0006421232876712328,13768.0,"(10000.0, 100000.0]",1
contextLoader,13,3,0.0006421232876712328,13769.0,"(10000.0, 100000.0]",2
contextHolder,13,3,0.0006421232876712328,13770.0,"(10000.0, 100000.0]",2
tmon,4,3,0.0006421232876712328,13771.0,"(10000.0, 100000.0]",1
round,5,3,0.0006421232876712328,13772.0,"(10000.0, 100000.0]",1
nExecutors,10,3,0.0006421232876712328,13773.0,"(10000.0, 100000.0]",2
unescape,8,3,0.0006421232876712328,13774.0,"(10000.0, 100000.0]",1
shouldRunFlag,13,3,0.0006421232876712328,13775.0,"(10000.0, 100000.0]",3
ResultTrend,11,3,0.0006421232876712328,13776.0,"(10000.0, 100000.0]",2
ListView,8,3,0.0006421232876712328,13777.0,"(10000.0, 100000.0]",2
contentImpl,11,3,0.0006421232876712328,13778.0,"(10000.0, 100000.0]",2
peekNextChild,13,3,0.0006421232876712328,13779.0,"(10000.0, 100000.0]",3
toAdd,5,3,0.0006421232876712328,13780.0,"(10000.0, 100000.0]",2
controller,10,3,0.0006421232876712328,13781.0,"(10000.0, 100000.0]",1
lpClass,7,3,0.0006421232876712328,13782.0,"(10000.0, 100000.0]",2
convertBufferToString,21,3,0.0006421232876712328,13783.0,"(10000.0, 100000.0]",4
startRun,8,3,0.0006421232876712328,13784.0,"(10000.0, 100000.0]",2
startNode,9,3,0.0006421232876712328,13785.0,"(10000.0, 100000.0]",2
perJenkinsCache,15,3,0.0006421232876712328,13786.0,"(10000.0, 100000.0]",3
convertToPrimitiveArray,23,3,0.0006421232876712328,13787.0,"(10000.0, 100000.0]",4
convertToObjectArray,20,3,0.0006421232876712328,13788.0,"(10000.0, 100000.0]",4
startMocking,12,3,0.0006421232876712328,13789.0,"(10000.0, 100000.0]",2
tmpStack,8,3,0.0006421232876712328,13790.0,"(10000.0, 100000.0]",2
toASCII,7,3,0.0006421232876712328,13791.0,"(10000.0, 100000.0]",2
pendingRelations,16,3,0.0006421232876712328,13792.0,"(10000.0, 100000.0]",2
unicode,7,3,0.0006421232876712328,13793.0,"(10000.0, 100000.0]",1
toASCIIString,13,3,0.0006421232876712328,13794.0,"(10000.0, 100000.0]",3
nameFragment,12,3,0.0006421232876712328,13795.0,"(10000.0, 100000.0]",2
startDemo,9,3,0.0006421232876712328,13796.0,"(10000.0, 100000.0]",2
startCurrentThreadExecutingCommand,34,3,0.0006421232876712328,13797.0,"(10000.0, 100000.0]",5
nameAndValue,12,3,0.0006421232876712328,13798.0,"(10000.0, 100000.0]",3
convertChildrenToVirtualFile,28,3,0.0006421232876712328,13799.0,"(10000.0, 100000.0]",5
convertBytesToString,20,3,0.0006421232876712328,13800.0,"(10000.0, 100000.0]",4
unmigrateBuildsDir,18,3,0.0006421232876712328,13801.0,"(10000.0, 100000.0]",3
unmigrateJobsDir,16,3,0.0006421232876712328,13802.0,"(10000.0, 100000.0]",3
LRUStringConverter,18,3,0.0006421232876712328,13803.0,"(10000.0, 100000.0]",3
staticInit,10,3,0.0006421232876712328,13804.0,"(10000.0, 100000.0]",2
staticResource,14,3,0.0006421232876712328,13805.0,"(10000.0, 100000.0]",2
unprotect,9,3,0.0006421232876712328,13806.0,"(10000.0, 100000.0]",1
navigateImpl,12,3,0.0006421232876712328,13807.0,"(10000.0, 100000.0]",2
staticLegacyInstances,21,3,0.0006421232876712328,13808.0,"(10000.0, 100000.0]",3
shortcut,8,3,0.0006421232876712328,13809.0,"(10000.0, 100000.0]",1
logfiles,8,3,0.0006421232876712328,13810.0,"(10000.0, 100000.0]",1
LIGHT,5,3,0.0006421232876712328,13811.0,"(10000.0, 100000.0]",1
LIGHT_GREY,10,3,0.0006421232876712328,13812.0,"(10000.0, 100000.0]",2
LIMIT,5,3,0.0006421232876712328,13813.0,"(10000.0, 100000.0]",1
createDefaultInstance,21,3,0.0006421232876712328,13814.0,"(10000.0, 100000.0]",3
createDriver,12,3,0.0006421232876712328,13815.0,"(10000.0, 100000.0]",2
statementParser,15,3,0.0006421232876712328,13816.0,"(10000.0, 100000.0]",2
loggerNameParts,15,3,0.0006421232876712328,13817.0,"(10000.0, 100000.0]",3
statementParameterMap,21,3,0.0006421232876712328,13818.0,"(10000.0, 100000.0]",3
onConfigurationChange,21,3,0.0006421232876712328,13819.0,"(10000.0, 100000.0]",3
permittedSizes,14,3,0.0006421232876712328,13820.0,"(10000.0, 100000.0]",2
createDelayed,13,3,0.0006421232876712328,13821.0,"(10000.0, 100000.0]",2
createDefaultUpdateSite,23,3,0.0006421232876712328,13822.0,"(10000.0, 100000.0]",4
createFailedResponse,20,3,0.0006421232876712328,13823.0,"(10000.0, 100000.0]",3
LEGACY_VERSION,14,3,0.0006421232876712328,13824.0,"(10000.0, 100000.0]",2
createFeature,13,3,0.0006421232876712328,13825.0,"(10000.0, 100000.0]",2
XxlJobException,15,3,0.0006421232876712328,13826.0,"(10000.0, 100000.0]",3
shortCircuitException,21,3,0.0006421232876712328,13827.0,"(10000.0, 100000.0]",3
XMLStatementBuilder,19,3,0.0006421232876712328,13828.0,"(10000.0, 100000.0]",3
navigationTimeout,17,3,0.0006421232876712328,13829.0,"(10000.0, 100000.0]",2
LAST_STABLE_BUILD,17,3,0.0006421232876712328,13830.0,"(10000.0, 100000.0]",3
LAST_SUCCESSFUL_BUILD,21,3,0.0006421232876712328,13831.0,"(10000.0, 100000.0]",3
RunIdMigrator,13,3,0.0006421232876712328,13832.0,"(10000.0, 100000.0]",3
LAST_UNSTABLE_BUILD,19,3,0.0006421232876712328,13833.0,"(10000.0, 100000.0]",3
createKeyForMultipleResults,27,3,0.0006421232876712328,13834.0,"(10000.0, 100000.0]",5
LAST_UNSUCCESSFUL_BUILD,23,3,0.0006421232876712328,13835.0,"(10000.0, 100000.0]",3
createIv,8,3,0.0006421232876712328,13836.0,"(10000.0, 100000.0]",2
perspective,11,3,0.0006421232876712328,13837.0,"(10000.0, 100000.0]",1
timerListenerRegistered,23,3,0.0006421232876712328,13838.0,"(10000.0, 100000.0]",3
createIntegerTickUnits,22,3,0.0006421232876712328,13839.0,"(10000.0, 100000.0]",4
logRotate,9,3,0.0006421232876712328,13840.0,"(10000.0, 100000.0]",2
createInfoLabel,15,3,0.0006421232876712328,13841.0,"(10000.0, 100000.0]",3
shortToByteArray,16,3,0.0006421232876712328,13842.0,"(10000.0, 100000.0]",4
persistNode,11,3,0.0006421232876712328,13843.0,"(10000.0, 100000.0]",2
statementBuilder,16,3,0.0006421232876712328,13844.0,"(10000.0, 100000.0]",2
RobustCollectionConverter,25,3,0.0006421232876712328,13845.0,"(10000.0, 100000.0]",3
longToByteArray,15,3,0.0006421232876712328,13846.0,"(10000.0, 100000.0]",4
createBadEnumError,18,3,0.0006421232876712328,13847.0,"(10000.0, 100000.0]",4
ZipArchiver,11,3,0.0006421232876712328,13848.0,"(10000.0, 100000.0]",2
titleImpl,9,3,0.0006421232876712328,13849.0,"(10000.0, 100000.0]",2
createBuildWrapper,18,3,0.0006421232876712328,13850.0,"(10000.0, 100000.0]",3
namingStrategy,14,3,0.0006421232876712328,13851.0,"(10000.0, 100000.0]",2
createBuildRunMap,17,3,0.0006421232876712328,13852.0,"(10000.0, 100000.0]",4
createBuildMixIn,16,3,0.0006421232876712328,13853.0,"(10000.0, 100000.0]",4
logretentiondays,16,3,0.0006421232876712328,13854.0,"(10000.0, 100000.0]",1
createBookmark,14,3,0.0006421232876712328,13855.0,"(10000.0, 100000.0]",2
LONGFILE_GNU,12,3,0.0006421232876712328,13856.0,"(10000.0, 100000.0]",2
YES,3,3,0.0006421232876712328,13857.0,"(10000.0, 100000.0]",1
longLinkEntry,13,3,0.0006421232876712328,13858.0,"(10000.0, 100000.0]",3
createAllLocationsMessage,25,3,0.0006421232876712328,13859.0,"(10000.0, 100000.0]",4
LONGNVARCHAR,12,3,0.0006421232876712328,13860.0,"(10000.0, 100000.0]",1
LOWER,5,3,0.0006421232876712328,13861.0,"(10000.0, 100000.0]",1
cp2,3,3,0.0006421232876712328,13862.0,"(10000.0, 100000.0]",1
cout,4,3,0.0006421232876712328,13863.0,"(10000.0, 100000.0]",1
ZipFile,7,3,0.0006421232876712328,13864.0,"(10000.0, 100000.0]",2
counts,6,3,0.0006421232876712328,13865.0,"(10000.0, 100000.0]",1
createCacheKeyAction,20,3,0.0006421232876712328,13866.0,"(10000.0, 100000.0]",4
createCacheRemoveInvocationContext,34,3,0.0006421232876712328,13867.0,"(10000.0, 100000.0]",5
ReverseBuildTrigger,19,3,0.0006421232876712328,13868.0,"(10000.0, 100000.0]",3
createChangeLogParser,21,3,0.0006421232876712328,13869.0,"(10000.0, 100000.0]",4
Year,4,3,0.0006421232876712328,13870.0,"(10000.0, 100000.0]",1
loggingEvent,12,3,0.0006421232876712328,13871.0,"(10000.0, 100000.0]",2
createDataWriter,16,3,0.0006421232876712328,13872.0,"(10000.0, 100000.0]",3
createCurrentValueGauge,23,3,0.0006421232876712328,13873.0,"(10000.0, 100000.0]",4
loginAndTakeBack,16,3,0.0006421232876712328,13874.0,"(10000.0, 100000.0]",4
createCookie,12,3,0.0006421232876712328,13875.0,"(10000.0, 100000.0]",2
createConnectionTypeCombo,25,3,0.0006421232876712328,13876.0,"(10000.0, 100000.0]",4
YearMonth,9,3,0.0006421232876712328,13877.0,"(10000.0, 100000.0]",2
createConfigurator,18,3,0.0006421232876712328,13878.0,"(10000.0, 100000.0]",2
permissionsDisplayName,22,3,0.0006421232876712328,13879.0,"(10000.0, 100000.0]",3
timezoneString,14,3,0.0006421232876712328,13880.0,"(10000.0, 100000.0]",2
LOCAL_RO,8,3,0.0006421232876712328,13881.0,"(10000.0, 100000.0]",2
LOCAL_TLDS,10,3,0.0006421232876712328,13882.0,"(10000.0, 100000.0]",2
createClone,11,3,0.0006421232876712328,13883.0,"(10000.0, 100000.0]",2
shouldCalculateCulprits,23,3,0.0006421232876712328,13884.0,"(10000.0, 100000.0]",3
LOGS_ROOT_PATH_PROPERTY,23,3,0.0006421232876712328,13885.0,"(10000.0, 100000.0]",4
createChart,11,3,0.0006421232876712328,13886.0,"(10000.0, 100000.0]",2
RemoteConfig,12,3,0.0006421232876712328,13887.0,"(10000.0, 100000.0]",2
accountUpdateCount,18,3,0.0006421232876712328,13888.0,"(10000.0, 100000.0]",3
tryRemoveRecursive,18,3,0.0006421232876712328,13889.0,"(10000.0, 100000.0]",3
attachmentControllerV2,22,3,0.0006421232876712328,13890.0,"(10000.0, 100000.0]",3
attrAlias,9,3,0.0006421232876712328,13891.0,"(10000.0, 100000.0]",2
over,4,3,0.0006421232876712328,13892.0,"(10000.0, 100000.0]",1
outstandingRequest,18,3,0.0006421232876712328,13893.0,"(10000.0, 100000.0]",2
messageOfParseException,23,3,0.0006421232876712328,13894.0,"(10000.0, 100000.0]",4
attachmentLimiter,17,3,0.0006421232876712328,13895.0,"(10000.0, 100000.0]",2
attachmentIdString,18,3,0.0006421232876712328,13896.0,"(10000.0, 100000.0]",3
ParameterValue,14,3,0.0006421232876712328,13897.0,"(10000.0, 100000.0]",2
attachmentControllerV3,22,3,0.0006421232876712328,13898.0,"(10000.0, 100000.0]",3
attachmentControllerV1,22,3,0.0006421232876712328,13899.0,"(10000.0, 100000.0]",3
rollingCollapserEventCounterStream,34,3,0.0006421232876712328,13900.0,"(10000.0, 100000.0]",5
sortBuildableItems,18,3,0.0006421232876712328,13901.0,"(10000.0, 100000.0]",3
skipPastFound,13,3,0.0006421232876712328,13902.0,"(10000.0, 100000.0]",3
atomicGeneration,16,3,0.0006421232876712328,13903.0,"(10000.0, 100000.0]",2
skipQuotedValue,15,3,0.0006421232876712328,13904.0,"(10000.0, 100000.0]",3
atMostAndNeverShouldNotBeUsedWithTimeout,40,3,0.0006421232876712328,13905.0,"(10000.0, 100000.0]",10
mockInvocationsCounter,22,3,0.0006421232876712328,13906.0,"(10000.0, 100000.0]",3
tpm,3,3,0.0006421232876712328,13907.0,"(10000.0, 100000.0]",1
tpaf,4,3,0.0006421232876712328,13908.0,"(10000.0, 100000.0]",1
ParameterDescriptor,19,3,0.0006421232876712328,13909.0,"(10000.0, 100000.0]",2
overallLoad,11,3,0.0006421232876712328,13910.0,"(10000.0, 100000.0]",2
PSEUDO_UNICODE_PATTERN,22,3,0.0006421232876712328,13911.0,"(10000.0, 100000.0]",3
authenticatedDevice,19,3,0.0006421232876712328,13912.0,"(10000.0, 100000.0]",2
mockNameMatches,15,3,0.0006421232876712328,13913.0,"(10000.0, 100000.0]",3
messageDeviceIds,16,3,0.0006421232876712328,13914.0,"(10000.0, 100000.0]",3
authenticationNameLength,24,3,0.0006421232876712328,13915.0,"(10000.0, 100000.0]",3
authenticationNameAndBrowserUrl,31,3,0.0006421232876712328,13916.0,"(10000.0, 100000.0]",5
toMultipleJsonStrings,21,3,0.0006421232876712328,13917.0,"(10000.0, 100000.0]",4
messageDigest,13,3,0.0006421232876712328,13918.0,"(10000.0, 100000.0]",2
mockMethodAdvice,16,3,0.0006421232876712328,13919.0,"(10000.0, 100000.0]",3
authenticatedRole,17,3,0.0006421232876712328,13920.0,"(10000.0, 100000.0]",2
authenticated2,14,3,0.0006421232876712328,13921.0,"(10000.0, 100000.0]",1
authRequest,11,3,0.0006421232876712328,13922.0,"(10000.0, 100000.0]",2
PaneStatusProperties,20,3,0.0006421232876712328,13923.0,"(10000.0, 100000.0]",3
REMEMBER_ME_SERVICES_PROXY,26,3,0.0006421232876712328,13924.0,"(10000.0, 100000.0]",4
toNameList,10,3,0.0006421232876712328,13925.0,"(10000.0, 100000.0]",3
authUpstream,12,3,0.0006421232876712328,13926.0,"(10000.0, 100000.0]",2
messageLabel,12,3,0.0006421232876712328,13927.0,"(10000.0, 100000.0]",2
RELAY,5,3,0.0006421232876712328,13928.0,"(10000.0, 100000.0]",1
Param,5,3,0.0006421232876712328,13929.0,"(10000.0, 100000.0]",1
authStrategy,12,3,0.0006421232876712328,13930.0,"(10000.0, 100000.0]",2
asyncRequest,12,3,0.0006421232876712328,13931.0,"(10000.0, 100000.0]",2
asyncAppenderFactory,20,3,0.0006421232876712328,13932.0,"(10000.0, 100000.0]",3
assureInitialization,20,3,0.0006421232876712328,13933.0,"(10000.0, 100000.0]",2
asUserDetails,13,3,0.0006421232876712328,13934.0,"(10000.0, 100000.0]",3
PatternProjectNamingStrategy,28,3,0.0006421232876712328,13935.0,"(10000.0, 100000.0]",4
totalSwapSpace,14,3,0.0006421232876712328,13936.0,"(10000.0, 100000.0]",3
outerInstanceHint,17,3,0.0006421232876712328,13937.0,"(10000.0, 100000.0]",3
softReference,13,3,0.0006421232876712328,13938.0,"(10000.0, 100000.0]",2
toPageEntries,13,3,0.0006421232876712328,13939.0,"(10000.0, 100000.0]",3
outerInstance,13,3,0.0006421232876712328,13940.0,"(10000.0, 100000.0]",2
skipToEndOfLine,15,3,0.0006421232876712328,13941.0,"(10000.0, 100000.0]",5
asWriter,8,3,0.0006421232876712328,13942.0,"(10000.0, 100000.0]",2
outerFiles,10,3,0.0006421232876712328,13943.0,"(10000.0, 100000.0]",2
skipRows,8,3,0.0006421232876712328,13944.0,"(10000.0, 100000.0]",2
asString,8,3,0.0006421232876712328,13945.0,"(10000.0, 100000.0]",2
sniffEncoding,13,3,0.0006421232876712328,13946.0,"(10000.0, 100000.0]",2
retryExecutor,13,3,0.0006421232876712328,13947.0,"(10000.0, 100000.0]",2
asPath,6,3,0.0006421232876712328,13948.0,"(10000.0, 100000.0]",2
addStyleTagImpl,15,3,0.0006421232876712328,13949.0,"(10000.0, 100000.0]",4
toPredicate,11,3,0.0006421232876712328,13950.0,"(10000.0, 100000.0]",2
PendingTransactionsDialog,25,3,0.0006421232876712328,13951.0,"(10000.0, 100000.0]",3
PercentileSnapshot,18,3,0.0006421232876712328,13952.0,"(10000.0, 100000.0]",2
assertFullConsumption,21,3,0.0006421232876712328,13953.0,"(10000.0, 100000.0]",3
assertLazily,12,3,0.0006421232876712328,13954.0,"(10000.0, 100000.0]",2
assertMocksNotEmpty,19,3,0.0006421232876712328,13955.0,"(10000.0, 100000.0]",4
metaBuffer,10,3,0.0006421232876712328,13956.0,"(10000.0, 100000.0]",2
ParametersDefinitionProperty,28,3,0.0006421232876712328,13957.0,"(10000.0, 100000.0]",3
ParsedQuickSilver,17,3,0.0006421232876712328,13958.0,"(10000.0, 100000.0]",3
assignerMap,11,3,0.0006421232876712328,13959.0,"(10000.0, 100000.0]",2
skipSerialize,13,3,0.0006421232876712328,13960.0,"(10000.0, 100000.0]",2
assigned,8,3,0.0006421232876712328,13961.0,"(10000.0, 100000.0]",1
REG_SZ,6,3,0.0006421232876712328,13962.0,"(10000.0, 100000.0]",2
outgoing,8,3,0.0006421232876712328,13963.0,"(10000.0, 100000.0]",1
toNormalizedCSSSelector,23,3,0.0006421232876712328,13964.0,"(10000.0, 100000.0]",4
addReads,8,3,0.0006421232876712328,13965.0,"(10000.0, 100000.0]",2
messagesLimiter,15,3,0.0006421232876712328,13966.0,"(10000.0, 100000.0]",2
toNormalizedIconName,20,3,0.0006421232876712328,13967.0,"(10000.0, 100000.0]",4
addResourceToSet,16,3,0.0006421232876712328,13968.0,"(10000.0, 100000.0]",4
assignGreedily,14,3,0.0006421232876712328,13969.0,"(10000.0, 100000.0]",2
assignDescriptors,17,3,0.0006421232876712328,13970.0,"(10000.0, 100000.0]",2
messagesPersistedCount,22,3,0.0006421232876712328,13971.0,"(10000.0, 100000.0]",3
addScriptTagImpl,16,3,0.0006421232876712328,13972.0,"(10000.0, 100000.0]",4
touchConfig,11,3,0.0006421232876712328,13973.0,"(10000.0, 100000.0]",2
overrideAll,11,3,0.0006421232876712328,13974.0,"(10000.0, 100000.0]",2
PR_MODEL_ILP32,14,3,0.0006421232876712328,13975.0,"(10000.0, 100000.0]",4
tryRemoveFile,13,3,0.0006421232876712328,13976.0,"(10000.0, 100000.0]",3
addKeyGenerator,15,3,0.0006421232876712328,13977.0,"(10000.0, 100000.0]",3
PREFIX_MAX,10,3,0.0006421232876712328,13978.0,"(10000.0, 100000.0]",2
skipDeserialize,15,3,0.0006421232876712328,13979.0,"(10000.0, 100000.0]",2
p20,3,3,0.0006421232876712328,13980.0,"(10000.0, 100000.0]",1
PREF_PROJECTS_EXPORT_OUT_DIR,28,3,0.0006421232876712328,13981.0,"(10000.0, 100000.0]",5
baseUri,7,3,0.0006421232876712328,13982.0,"(10000.0, 100000.0]",2
baseUnusedStubs,15,3,0.0006421232876712328,13983.0,"(10000.0, 100000.0]",3
p15,3,3,0.0006421232876712328,13984.0,"(10000.0, 100000.0]",1
baseType,8,3,0.0006421232876712328,13985.0,"(10000.0, 100000.0]",2
p100,4,3,0.0006421232876712328,13986.0,"(10000.0, 100000.0]",1
basicAuthenticationEntryPoint,29,3,0.0006421232876712328,13987.0,"(10000.0, 100000.0]",4
p10,3,3,0.0006421232876712328,13988.0,"(10000.0, 100000.0]",1
baseOffset,10,3,0.0006421232876712328,13989.0,"(10000.0, 100000.0]",2
baseMethod,10,3,0.0006421232876712328,13990.0,"(10000.0, 100000.0]",2
PRESET_CUSTOM,13,3,0.0006421232876712328,13991.0,"(10000.0, 100000.0]",2
baseEnv,7,3,0.0006421232876712328,13992.0,"(10000.0, 100000.0]",2
baseDirInitialized,18,3,0.0006421232876712328,13993.0,"(10000.0, 100000.0]",3
baseDirFP,9,3,0.0006421232876712328,13994.0,"(10000.0, 100000.0]",3
baseAllInvocations,18,3,0.0006421232876712328,13995.0,"(10000.0, 100000.0]",3
menuItemOpenFolder,18,3,0.0006421232876712328,13996.0,"(10000.0, 100000.0]",4
addJobChangeListener,20,3,0.0006421232876712328,13997.0,"(10000.0, 100000.0]",4
PROVISIONING_COMPLETED,22,3,0.0006421232876712328,13998.0,"(10000.0, 100000.0]",2
RETURNS_SELF,12,3,0.0006421232876712328,13999.0,"(10000.0, 100000.0]",2
RETURNS_SMART_NULLS,19,3,0.0006421232876712328,14000.0,"(10000.0, 100000.0]",3
sk,2,3,0.0006421232876712328,14001.0,"(10000.0, 100000.0]",1
beautify,8,3,0.0006421232876712328,14002.0,"(10000.0, 100000.0]",1
addInterfaces,13,3,0.0006421232876712328,14003.0,"(10000.0, 100000.0]",2
PNG,3,3,0.0006421232876712328,14004.0,"(10000.0, 100000.0]",1
p35,3,3,0.0006421232876712328,14005.0,"(10000.0, 100000.0]",1
p30,3,3,0.0006421232876712328,14006.0,"(10000.0, 100000.0]",1
beanDefinitionName,18,3,0.0006421232876712328,14007.0,"(10000.0, 100000.0]",3
p25,3,3,0.0006421232876712328,14008.0,"(10000.0, 100000.0]",1
mockTypeMatches,15,3,0.0006421232876712328,14009.0,"(10000.0, 100000.0]",3
batchUpdateException,20,3,0.0006421232876712328,14010.0,"(10000.0, 100000.0]",3
PREAMBLE_STR,12,3,0.0006421232876712328,14011.0,"(10000.0, 100000.0]",2
PRECHECK,8,3,0.0006421232876712328,14012.0,"(10000.0, 100000.0]",1
RETURNS_MOCKS,13,3,0.0006421232876712328,14013.0,"(10000.0, 100000.0]",2
batchCommandActualReturnType,28,3,0.0006421232876712328,14014.0,"(10000.0, 100000.0]",5
menuItemDelete,14,3,0.0006421232876712328,14015.0,"(10000.0, 100000.0]",3
PREFIX,6,3,0.0006421232876712328,14016.0,"(10000.0, 100000.0]",1
addJSONTokenIntoMap,19,3,0.0006421232876712328,14017.0,"(10000.0, 100000.0]",5
mockTransformer,15,3,0.0006421232876712328,14018.0,"(10000.0, 100000.0]",2
RETRY_ID,8,3,0.0006421232876712328,14019.0,"(10000.0, 100000.0]",2
owns,4,3,0.0006421232876712328,14020.0,"(10000.0, 100000.0]",1
PROP_TRANSACTIONAL,18,3,0.0006421232876712328,14021.0,"(10000.0, 100000.0]",2
addNewExecutorIfNecessary,25,3,0.0006421232876712328,14022.0,"(10000.0, 100000.0]",5
availableProvides,17,3,0.0006421232876712328,14023.0,"(10000.0, 100000.0]",2
overrideValue,13,3,0.0006421232876712328,14024.0,"(10000.0, 100000.0]",2
PROP_STORE_LOG_FILE,19,3,0.0006421232876712328,14025.0,"(10000.0, 100000.0]",4
addObject,9,3,0.0006421232876712328,14026.0,"(10000.0, 100000.0]",2
REQUEST_CACHE_ENABLED,21,3,0.0006421232876712328,14027.0,"(10000.0, 100000.0]",3
