name,length,count,frequency,rank,rank_bin,wordCount
reloadingPropertyLock,21,3,0.00019100980516999872,14699.0,"(10000.0, 100000.0]",3
relocateOldLogs,15,3,0.00019100980516999872,14700.0,"(10000.0, 100000.0]",3
MethodList,10,3,0.00019100980516999872,14701.0,"(10000.0, 100000.0]",2
BlobByteObjectArrayTypeHandler,30,3,0.00019100980516999872,14702.0,"(10000.0, 100000.0]",6
metaHolderBuilder,17,3,0.00019100980516999872,14703.0,"(10000.0, 100000.0]",3
waitDuration,12,3,0.00019100980516999872,14704.0,"(10000.0, 100000.0]",2
MethodParameterStrippingMethodVisitor,37,3,0.00019100980516999872,14705.0,"(10000.0, 100000.0]",5
BindingTokenParser,18,3,0.00019100980516999872,14706.0,"(10000.0, 100000.0]",3
BindHandler,11,3,0.00019100980516999872,14707.0,"(10000.0, 100000.0]",2
waitDurationInOpenStateInSeconds,32,3,0.00019100980516999872,14708.0,"(10000.0, 100000.0]",7
hset,4,3,0.00019100980516999872,14709.0,"(10000.0, 100000.0]",1
rememberme,10,3,0.00019100980516999872,14710.0,"(10000.0, 100000.0]",1
oldDir,6,3,0.00019100980516999872,14711.0,"(10000.0, 100000.0]",2
BiPredicate,11,3,0.00019100980516999872,14712.0,"(10000.0, 100000.0]",2
reloadUpdateSiteData,20,3,0.00019100980516999872,14713.0,"(10000.0, 100000.0]",4
DefaultHolderFactory,20,3,0.00019100980516999872,14714.0,"(10000.0, 100000.0]",3
BlockingCache,13,3,0.00019100980516999872,14715.0,"(10000.0, 100000.0]",2
relativeNameFrom,16,3,0.00019100980516999872,14716.0,"(10000.0, 100000.0]",3
messagesPersistedCount,22,3,0.00019100980516999872,14717.0,"(10000.0, 100000.0]",3
rejectedExecution,17,3,0.00019100980516999872,14718.0,"(10000.0, 100000.0]",2
setJavaScriptEnabled,20,3,0.00019100980516999872,14719.0,"(10000.0, 100000.0]",4
setJenkinsJVM,13,3,0.00019100980516999872,14720.0,"(10000.0, 100000.0]",3
DefaultHandler,14,3,0.00019100980516999872,14721.0,"(10000.0, 100000.0]",2
humanReadableMsg,16,3,0.00019100980516999872,14722.0,"(10000.0, 100000.0]",3
relPath,7,3,0.00019100980516999872,14723.0,"(10000.0, 100000.0]",2
hudsonVersion,13,3,0.00019100980516999872,14724.0,"(10000.0, 100000.0]",2
FileSession,11,3,0.00019100980516999872,14725.0,"(10000.0, 100000.0]",2
MethodFinder,12,3,0.00019100980516999872,14726.0,"(10000.0, 100000.0]",2
metaBuffer,10,3,0.00019100980516999872,14727.0,"(10000.0, 100000.0]",2
BooleanDynamicProperty,22,3,0.00019100980516999872,14728.0,"(10000.0, 100000.0]",3
BodyPublishers,14,3,0.00019100980516999872,14729.0,"(10000.0, 100000.0]",2
httpSessionSecurityContextRepository,36,3,0.00019100980516999872,14730.0,"(10000.0, 100000.0]",5
MethodHandler,13,3,0.00019100980516999872,14731.0,"(10000.0, 100000.0]",2
FileSystemException,19,3,0.00019100980516999872,14732.0,"(10000.0, 100000.0]",3
hashified,9,3,0.00019100980516999872,14733.0,"(10000.0, 100000.0]",1
MonitorOfflineCause,19,3,0.00019100980516999872,14734.0,"(10000.0, 100000.0]",3
MonitorTask,11,3,0.00019100980516999872,14735.0,"(10000.0, 100000.0]",2
FORCE_ENCODING,14,3,0.00019100980516999872,14736.0,"(10000.0, 100000.0]",1
hasComplexKeys,14,3,0.00019100980516999872,14737.0,"(10000.0, 100000.0]",3
BREAK_CYCLES,12,3,0.00019100980516999872,14738.0,"(10000.0, 100000.0]",1
setLogPath,10,3,0.00019100980516999872,14739.0,"(10000.0, 100000.0]",3
hasChecked,10,3,0.00019100980516999872,14740.0,"(10000.0, 100000.0]",2
hasChannel,10,3,0.00019100980516999872,14741.0,"(10000.0, 100000.0]",2
FOOTER,6,3,0.00019100980516999872,14742.0,"(10000.0, 100000.0]",1
NO_CHILDREN,11,3,0.00019100980516999872,14743.0,"(10000.0, 100000.0]",1
hasCancelPermission,19,3,0.00019100980516999872,14744.0,"(10000.0, 100000.0]",3
setLogRetentionDays,19,3,0.00019100980516999872,14745.0,"(10000.0, 100000.0]",4
NO_FRAGMENTS,12,3,0.00019100980516999872,14746.0,"(10000.0, 100000.0]",1
reportedValue,13,3,0.00019100980516999872,14747.0,"(10000.0, 100000.0]",2
monitoringData,14,3,0.00019100980516999872,14748.0,"(10000.0, 100000.0]",2
hasAnswersForStubbing,21,3,0.00019100980516999872,14749.0,"(10000.0, 100000.0]",4
FOLDER_RIGHT_TOP,16,3,0.00019100980516999872,14750.0,"(10000.0, 100000.0]",1
reporting,9,3,0.00019100980516999872,14751.0,"(10000.0, 100000.0]",1
hasAdoptThisPluginLabel,23,3,0.00019100980516999872,14752.0,"(10000.0, 100000.0]",5
hasAdditionalParameter,22,3,0.00019100980516999872,14753.0,"(10000.0, 100000.0]",3
minCount,8,3,0.00019100980516999872,14754.0,"(10000.0, 100000.0]",2
NOW_UNSTABLE,12,3,0.00019100980516999872,14755.0,"(10000.0, 100000.0]",1
BatchExecutorException,22,3,0.00019100980516999872,14756.0,"(10000.0, 100000.0]",3
hasCurrentUserRightToGenerateNewToken,37,3,0.00019100980516999872,14757.0,"(10000.0, 100000.0]",8
BY_FULL_NAME,12,3,0.00019100980516999872,14758.0,"(10000.0, 100000.0]",1
NOTICE,6,3,0.00019100980516999872,14759.0,"(10000.0, 100000.0]",1
replicaPools,12,3,0.00019100980516999872,14760.0,"(10000.0, 100000.0]",2
migrator,8,3,0.00019100980516999872,14761.0,"(10000.0, 100000.0]",1
NOTIFICATION,12,3,0.00019100980516999872,14762.0,"(10000.0, 100000.0]",1
replicaURI,10,3,0.00019100980516999872,14763.0,"(10000.0, 100000.0]",2
setClassPath,12,3,0.00019100980516999872,14764.0,"(10000.0, 100000.0]",3
BYTE,4,3,0.00019100980516999872,14765.0,"(10000.0, 100000.0]",1
replyHeader,11,3,0.00019100980516999872,14766.0,"(10000.0, 100000.0]",2
writeOnly,9,3,0.00019100980516999872,14767.0,"(10000.0, 100000.0]",2
reportAtomicFailure,19,3,0.00019100980516999872,14768.0,"(10000.0, 100000.0]",3
setLocalizibleDescription,25,3,0.00019100980516999872,14769.0,"(10000.0, 100000.0]",3
weekOfMonth,11,3,0.00019100980516999872,14770.0,"(10000.0, 100000.0]",3
DefaultTestFinishedEvent,24,3,0.00019100980516999872,14771.0,"(10000.0, 100000.0]",4
BUILD_NOW,9,3,0.00019100980516999872,14772.0,"(10000.0, 100000.0]",1
DefaultVFS,10,3,0.00019100980516999872,14773.0,"(10000.0, 100000.0]",2
mimeMessage,11,3,0.00019100980516999872,14774.0,"(10000.0, 100000.0]",2
minTim,6,3,0.00019100980516999872,14775.0,"(10000.0, 100000.0]",2
minTim_now,10,3,0.00019100980516999872,14776.0,"(10000.0, 100000.0]",3
NO_PROXY,8,3,0.00019100980516999872,14777.0,"(10000.0, 100000.0]",1
FOLDER_NAVIGATION,17,3,0.00019100980516999872,14778.0,"(10000.0, 100000.0]",1
waitForFunctionImpl,19,3,0.00019100980516999872,14779.0,"(10000.0, 100000.0]",4
NULL_INPUT_STREAM,17,3,0.00019100980516999872,14780.0,"(10000.0, 100000.0]",1
NULL_SENTINEL,13,3,0.00019100980516999872,14781.0,"(10000.0, 100000.0]",1
BEGINNING,9,3,0.00019100980516999872,14782.0,"(10000.0, 100000.0]",1
NUMBER_CHAR_DECIMAL,19,3,0.00019100980516999872,14783.0,"(10000.0, 100000.0]",1
mismatchesReported,18,3,0.00019100980516999872,14784.0,"(10000.0, 100000.0]",2
handleResultSet,15,3,0.00019100980516999872,14785.0,"(10000.0, 100000.0]",3
requestStatus,13,3,0.00019100980516999872,14786.0,"(10000.0, 100000.0]",2
NUMBER_CHAR_EXP_DIGIT,21,3,0.00019100980516999872,14787.0,"(10000.0, 100000.0]",1
handleRequestCacheHitAndEmitValues,34,3,0.00019100980516999872,14788.0,"(10000.0, 100000.0]",7
missingByteBuddyDependency,26,3,0.00019100980516999872,14789.0,"(10000.0, 100000.0]",4
requestURI,10,3,0.00019100980516999872,14790.0,"(10000.0, 100000.0]",2
DefinitionsAbstractList,23,3,0.00019100980516999872,14791.0,"(10000.0, 100000.0]",3
handleNetworkEvent,18,3,0.00019100980516999872,14792.0,"(10000.0, 100000.0]",3
requestUrlSuffix,16,3,0.00019100980516999872,14793.0,"(10000.0, 100000.0]",3
objectFieldOffset,17,3,0.00019100980516999872,14794.0,"(10000.0, 100000.0]",3
handleInvocationTargetException,31,3,0.00019100980516999872,14795.0,"(10000.0, 100000.0]",4
handleStatic,12,3,0.00019100980516999872,14796.0,"(10000.0, 100000.0]",2
FIXED,5,3,0.00019100980516999872,14797.0,"(10000.0, 100000.0]",1
handleSuccess,13,3,0.00019100980516999872,14798.0,"(10000.0, 100000.0]",2
BIT,3,3,0.00019100980516999872,14799.0,"(10000.0, 100000.0]",1
FLUSH,5,3,0.00019100980516999872,14800.0,"(10000.0, 100000.0]",1
NO_ROW_LIMIT,12,3,0.00019100980516999872,14801.0,"(10000.0, 100000.0]",1
BLOCKED,7,3,0.00019100980516999872,14802.0,"(10000.0, 100000.0]",1
FLOOR,5,3,0.00019100980516999872,14803.0,"(10000.0, 100000.0]",1
handlers,8,3,0.00019100980516999872,14804.0,"(10000.0, 100000.0]",1
minute,6,3,0.00019100980516999872,14805.0,"(10000.0, 100000.0]",1
FLAT,4,3,0.00019100980516999872,14806.0,"(10000.0, 100000.0]",1
requestField,12,3,0.00019100980516999872,14807.0,"(10000.0, 100000.0]",2
handleThreadEnd,15,3,0.00019100980516999872,14808.0,"(10000.0, 100000.0]",3
NO_SUCH_USER,12,3,0.00019100980516999872,14809.0,"(10000.0, 100000.0]",1
requestForResponse,18,3,0.00019100980516999872,14810.0,"(10000.0, 100000.0]",3
uppercased,10,3,0.00019100980516999872,14811.0,"(10000.0, 100000.0]",1
objectOutputStream,18,3,0.00019100980516999872,14812.0,"(10000.0, 100000.0]",3
requestObj,10,3,0.00019100980516999872,14813.0,"(10000.0, 100000.0]",2
handleTimeout,13,3,0.00019100980516999872,14814.0,"(10000.0, 100000.0]",2
NULL_HANDLER,12,3,0.00019100980516999872,14815.0,"(10000.0, 100000.0]",1
replaySubject,13,3,0.00019100980516999872,14816.0,"(10000.0, 100000.0]",2
migrationProperties,19,3,0.00019100980516999872,14817.0,"(10000.0, 100000.0]",2
setClassLoader,14,3,0.00019100980516999872,14818.0,"(10000.0, 100000.0]",3
remover,7,3,0.00019100980516999872,14819.0,"(10000.0, 100000.0]",1
MultiPasswordEncoder,20,3,0.00019100980516999872,14820.0,"(10000.0, 100000.0]",3
removeQueue,11,3,0.00019100980516999872,14821.0,"(10000.0, 100000.0]",2
hasT,4,3,0.00019100980516999872,14822.0,"(10000.0, 100000.0]",2
BasicApiTokenHelper,19,3,0.00019100980516999872,14823.0,"(10000.0, 100000.0]",4
BasicAWSCredentials,19,3,0.00019100980516999872,14824.0,"(10000.0, 100000.0]",3
removeRunFromParent,19,3,0.00019100980516999872,14825.0,"(10000.0, 100000.0]",4
DefaultPluginSwitch,19,3,0.00019100980516999872,14826.0,"(10000.0, 100000.0]",3
removeSync,10,3,0.00019100980516999872,14827.0,"(10000.0, 100000.0]",2
MultivaluedMap,14,3,0.00019100980516999872,14828.0,"(10000.0, 100000.0]",2
MyView,6,3,0.00019100980516999872,14829.0,"(10000.0, 100000.0]",2
FieldDescription,16,3,0.00019100980516999872,14830.0,"(10000.0, 100000.0]",2
urlAsWellAsName,15,3,0.00019100980516999872,14831.0,"(10000.0, 100000.0]",5
writeLong,9,3,0.00019100980516999872,14832.0,"(10000.0, 100000.0]",2
BaseStubber,11,3,0.00019100980516999872,14833.0,"(10000.0, 100000.0]",2
metricsListener,15,3,0.00019100980516999872,14834.0,"(10000.0, 100000.0]",2
NAConverter,11,3,0.00019100980516999872,14835.0,"(10000.0, 100000.0]",2
hasSame,7,3,0.00019100980516999872,14836.0,"(10000.0, 100000.0]",2
DefaultParameterHandler,23,3,0.00019100980516999872,14837.0,"(10000.0, 100000.0]",3
MultiPageWizardDialog,21,3,0.00019100980516999872,14838.0,"(10000.0, 100000.0]",4
hasTransaction,14,3,0.00019100980516999872,14839.0,"(10000.0, 100000.0]",2
hashFromHex,11,3,0.00019100980516999872,14840.0,"(10000.0, 100000.0]",3
hashedPassword,14,3,0.00019100980516999872,14841.0,"(10000.0, 100000.0]",2
BatchExecutor,13,3,0.00019100980516999872,14842.0,"(10000.0, 100000.0]",2
Fields,6,3,0.00019100980516999872,14843.0,"(10000.0, 100000.0]",1
methodXxlJobEntry,17,3,0.00019100980516999872,14844.0,"(10000.0, 100000.0]",4
hashVersion,11,3,0.00019100980516999872,14845.0,"(10000.0, 100000.0]",2
hashSource,10,3,0.00019100980516999872,14846.0,"(10000.0, 100000.0]",2
hashSet,7,3,0.00019100980516999872,14847.0,"(10000.0, 100000.0]",2
hashCodeAndEqualsSafeSet,24,3,0.00019100980516999872,14848.0,"(10000.0, 100000.0]",6
MoveAllChildrenTo,17,3,0.00019100980516999872,14849.0,"(10000.0, 100000.0]",4
FieldRef,8,3,0.00019100980516999872,14850.0,"(10000.0, 100000.0]",2
hasWrapperFor,13,3,0.00019100980516999872,14851.0,"(10000.0, 100000.0]",3
hasWarnings,11,3,0.00019100980516999872,14852.0,"(10000.0, 100000.0]",2
hasValue,8,3,0.00019100980516999872,14853.0,"(10000.0, 100000.0]",2
offDialog,9,3,0.00019100980516999872,14854.0,"(10000.0, 100000.0]",2
hasUpPage,9,3,0.00019100980516999872,14855.0,"(10000.0, 100000.0]",3
removePartListener,18,3,0.00019100980516999872,14856.0,"(10000.0, 100000.0]",3
hasRingData,11,3,0.00019100980516999872,14857.0,"(10000.0, 100000.0]",3
hasResultHandler,16,3,0.00019100980516999872,14858.0,"(10000.0, 100000.0]",3
migrateLegacyPrimaryAllViewLocalizedName,40,3,0.00019100980516999872,14859.0,"(10000.0, 100000.0]",7
serializationSupport,20,3,0.00019100980516999872,14860.0,"(10000.0, 100000.0]",2
FailureDetector,15,3,0.00019100980516999872,14861.0,"(10000.0, 100000.0]",2
NETWORKIDLE,11,3,0.00019100980516999872,14862.0,"(10000.0, 100000.0]",1
DefaultScriptInvoker,20,3,0.00019100980516999872,14863.0,"(10000.0, 100000.0]",3
hasName,7,3,0.00019100980516999872,14864.0,"(10000.0, 100000.0]",2
uriFrom,7,3,0.00019100980516999872,14865.0,"(10000.0, 100000.0]",2
NEW_INSTALL_VERSION,19,3,0.00019100980516999872,14866.0,"(10000.0, 100000.0]",1
setDate,7,3,0.00019100980516999872,14867.0,"(10000.0, 100000.0]",2
hasMore,7,3,0.00019100980516999872,14868.0,"(10000.0, 100000.0]",2
BaseBrowserView,15,3,0.00019100980516999872,14869.0,"(10000.0, 100000.0]",3
upstreams,9,3,0.00019100980516999872,14870.0,"(10000.0, 100000.0]",1
hasLoader,9,3,0.00019100980516999872,14871.0,"(10000.0, 100000.0]",2
DefaultSqlSessionFactory,24,3,0.00019100980516999872,14872.0,"(10000.0, 100000.0]",4
NOT,3,3,0.00019100980516999872,14873.0,"(10000.0, 100000.0]",1
meu,3,3,0.00019100980516999872,14874.0,"(10000.0, 100000.0]",1
hasLegacyToken,14,3,0.00019100980516999872,14875.0,"(10000.0, 100000.0]",3
replaceNode,11,3,0.00019100980516999872,14876.0,"(10000.0, 100000.0]",2
writeNumber,11,3,0.00019100980516999872,14877.0,"(10000.0, 100000.0]",2
NEGATIVE_INFINITY,17,3,0.00019100980516999872,14878.0,"(10000.0, 100000.0]",1
hasNonPublicTypeReference,25,3,0.00019100980516999872,14879.0,"(10000.0, 100000.0]",5
renewSeedInternal,17,3,0.00019100980516999872,14880.0,"(10000.0, 100000.0]",3
FallbackViaNetwork,18,3,0.00019100980516999872,14881.0,"(10000.0, 100000.0]",3
NANOSECONDS,11,3,0.00019100980516999872,14882.0,"(10000.0, 100000.0]",1
renameText,10,3,0.00019100980516999872,14883.0,"(10000.0, 100000.0]",2
setChoicesText,14,3,0.00019100980516999872,14884.0,"(10000.0, 100000.0]",3
DefaultSCMCheckoutStrategyImpl,30,3,0.00019100980516999872,14885.0,"(10000.0, 100000.0]",5
renamed,7,3,0.00019100980516999872,14886.0,"(10000.0, 100000.0]",1
hasRawExtraInterfaces,21,3,0.00019100980516999872,14887.0,"(10000.0, 100000.0]",4
hasProfileConfig,16,3,0.00019100980516999872,14888.0,"(10000.0, 100000.0]",3
hasPrevious,11,3,0.00019100980516999872,14889.0,"(10000.0, 100000.0]",2
NClobTypeHandler,16,3,0.00019100980516999872,14890.0,"(10000.0, 100000.0]",4
hasPermissionToSeeToken,23,3,0.00019100980516999872,14891.0,"(10000.0, 100000.0]",5
writeMessage,12,3,0.00019100980516999872,14892.0,"(10000.0, 100000.0]",2
FallbackHookApplication,23,3,0.00019100980516999872,14893.0,"(10000.0, 100000.0]",3
writeMetered,12,3,0.00019100980516999872,14894.0,"(10000.0, 100000.0]",2
renew,5,3,0.00019100980516999872,14895.0,"(10000.0, 100000.0]",1
renewSeed,9,3,0.00019100980516999872,14896.0,"(10000.0, 100000.0]",2
hasParamAnnotation,18,3,0.00019100980516999872,14897.0,"(10000.0, 100000.0]",3
separationString,16,3,0.00019100980516999872,14898.0,"(10000.0, 100000.0]",2
waitForStart,12,3,0.00019100980516999872,14899.0,"(10000.0, 100000.0]",3
webMethodAnnotationNames,24,3,0.00019100980516999872,14900.0,"(10000.0, 100000.0]",4
newJVM,6,3,0.00019100980516999872,14901.0,"(10000.0, 100000.0]",2
PluginUpdateMonitor,19,3,0.00019100980516999872,14902.0,"(10000.0, 100000.0]",3
scanFile,8,3,0.00019100980516999872,14903.0,"(10000.0, 100000.0]",2
newJobHandler,13,3,0.00019100980516999872,14904.0,"(10000.0, 100000.0]",3
nis,3,3,0.00019100980516999872,14905.0,"(10000.0, 100000.0]",1
scanSuperTypes,14,3,0.00019100980516999872,14906.0,"(10000.0, 100000.0]",3
setStandardTickUnits,20,3,0.00019100980516999872,14907.0,"(10000.0, 100000.0]",4
unsupportedCombinationOfAnnotations,35,3,0.00019100980516999872,14908.0,"(10000.0, 100000.0]",4
ATTRIBUTE_NAME,14,3,0.00019100980516999872,14909.0,"(10000.0, 100000.0]",1
newJsonReader,13,3,0.00019100980516999872,14910.0,"(10000.0, 100000.0]",3
newJsonWriter,13,3,0.00019100980516999872,14911.0,"(10000.0, 100000.0]",3
DuplicateFieldException,23,3,0.00019100980516999872,14912.0,"(10000.0, 100000.0]",3
getProgram,10,3,0.00019100980516999872,14913.0,"(10000.0, 100000.0]",2
newKid,6,3,0.00019100980516999872,14914.0,"(10000.0, 100000.0]",2
getProfileLimiter,17,3,0.00019100980516999872,14915.0,"(10000.0, 100000.0]",3
scheduleAperiodWork,19,3,0.00019100980516999872,14916.0,"(10000.0, 100000.0]",3
getProcessDescriptor,20,3,0.00019100980516999872,14917.0,"(10000.0, 100000.0]",3
schedulePeriodicWork,20,3,0.00019100980516999872,14918.0,"(10000.0, 100000.0]",3
DualOutputStream,16,3,0.00019100980516999872,14919.0,"(10000.0, 100000.0]",3
unwrapCause,11,3,0.00019100980516999872,14920.0,"(10000.0, 100000.0]",2
setStrictSelectors,18,3,0.00019100980516999872,14921.0,"(10000.0, 100000.0]",3
noChange,8,3,0.00019100980516999872,14922.0,"(10000.0, 100000.0]",2
newHasBetterParam,17,3,0.00019100980516999872,14923.0,"(10000.0, 100000.0]",4
setConnectionConfigProfile,26,3,0.00019100980516999872,14924.0,"(10000.0, 100000.0]",4
newIgnoredWarnings,18,3,0.00019100980516999872,14925.0,"(10000.0, 100000.0]",3
setConnectListener,18,3,0.00019100980516999872,14926.0,"(10000.0, 100000.0]",3
EXIT,4,3,0.00019100980516999872,14927.0,"(10000.0, 100000.0]",1
sendProvisioningMessage,23,3,0.00019100980516999872,14928.0,"(10000.0, 100000.0]",3
PluginLocaleDrivenResourceProvider,34,3,0.00019100980516999872,14929.0,"(10000.0, 100000.0]",5
sbWidth,7,3,0.00019100980516999872,14930.0,"(10000.0, 100000.0]",2
ATTR_FILE,9,3,0.00019100980516999872,14931.0,"(10000.0, 100000.0]",1
getProxyConnection,18,3,0.00019100980516999872,14932.0,"(10000.0, 100000.0]",3
unwrapTo,8,3,0.00019100980516999872,14933.0,"(10000.0, 100000.0]",2
noInteractions,14,3,0.00019100980516999872,14934.0,"(10000.0, 100000.0]",2
ATTR_DATA_SOURCE,16,3,0.00019100980516999872,14935.0,"(10000.0, 100000.0]",1
warningKey,10,3,0.00019100980516999872,14936.0,"(10000.0, 100000.0]",2
setColumn,9,3,0.00019100980516999872,14937.0,"(10000.0, 100000.0]",2
setSourceUuid,13,3,0.00019100980516999872,14938.0,"(10000.0, 100000.0]",3
EXECUTION_PLACEHOLDER,21,3,0.00019100980516999872,14939.0,"(10000.0, 100000.0]",1
Polygon,7,3,0.00019100980516999872,14940.0,"(10000.0, 100000.0]",1
newLatencyList,14,3,0.00019100980516999872,14941.0,"(10000.0, 100000.0]",3
newFormatter,12,3,0.00019100980516999872,14942.0,"(10000.0, 100000.0]",2
getPollingLogText,17,3,0.00019100980516999872,14943.0,"(10000.0, 100000.0]",4
scheduledTask,13,3,0.00019100980516999872,14944.0,"(10000.0, 100000.0]",2
ze,2,3,0.00019100980516999872,14945.0,"(10000.0, 100000.0]",1
PredicateAdapter,16,3,0.00019100980516999872,14946.0,"(10000.0, 100000.0]",2
getPluginStrategy,17,3,0.00019100980516999872,14947.0,"(10000.0, 100000.0]",3
Dynamic,7,3,0.00019100980516999872,14948.0,"(10000.0, 100000.0]",1
ARG,3,3,0.00019100980516999872,14949.0,"(10000.0, 100000.0]",1
EXECUTION_ISOLATION_STRATEGY,28,3,0.00019100980516999872,14950.0,"(10000.0, 100000.0]",1
getPluginImplementationViaProperties,36,3,0.00019100980516999872,14951.0,"(10000.0, 100000.0]",5
scmDisplayName,14,3,0.00019100980516999872,14952.0,"(10000.0, 100000.0]",3
getPlatforms,12,3,0.00019100980516999872,14953.0,"(10000.0, 100000.0]",2
getPlatformPluginList,21,3,0.00019100980516999872,14954.0,"(10000.0, 100000.0]",4
getPlannedCapacitySnapshot,26,3,0.00019100980516999872,14955.0,"(10000.0, 100000.0]",4
getPinLimiter,13,3,0.00019100980516999872,14956.0,"(10000.0, 100000.0]",3
scmNames,8,3,0.00019100980516999872,14957.0,"(10000.0, 100000.0]",2
EXECUTION_ISOLATION_SEMAPHORE_MAX_CONCURRENT_REQUESTS,53,3,0.00019100980516999872,14958.0,"(10000.0, 100000.0]",1
getPermissions,14,3,0.00019100980516999872,14959.0,"(10000.0, 100000.0]",2
PrefPageProjectNetworkProfiles,30,3,0.00019100980516999872,14960.0,"(10000.0, 100000.0]",5
getPollingLogFile,17,3,0.00019100980516999872,14961.0,"(10000.0, 100000.0]",4
newList,7,3,0.00019100980516999872,14962.0,"(10000.0, 100000.0]",2
getPreviousNotFailedBuild,25,3,0.00019100980516999872,14963.0,"(10000.0, 100000.0]",5
newLevel,8,3,0.00019100980516999872,14964.0,"(10000.0, 100000.0]",2
getPreviousNonAbortedBuild,26,3,0.00019100980516999872,14965.0,"(10000.0, 100000.0]",5
getPreviousContext2,19,3,0.00019100980516999872,14966.0,"(10000.0, 100000.0]",3
setStroke,9,3,0.00019100980516999872,14967.0,"(10000.0, 100000.0]",2
getPreviousCompletedBuild,25,3,0.00019100980516999872,14968.0,"(10000.0, 100000.0]",4
setSucCount,11,3,0.00019100980516999872,14969.0,"(10000.0, 100000.0]",3
EXECUTION_ISOLATION_THREAD_TIMEOUT_IN_MILLISECONDS,50,3,0.00019100980516999872,14970.0,"(10000.0, 100000.0]",1
getPresizedMutableMap,21,3,0.00019100980516999872,14971.0,"(10000.0, 100000.0]",4
ATOM,4,3,0.00019100980516999872,14972.0,"(10000.0, 100000.0]",1
unsafeSubscribe,15,3,0.00019100980516999872,14973.0,"(10000.0, 100000.0]",2
getPreSignedUrl,15,3,0.00019100980516999872,14974.0,"(10000.0, 100000.0]",4
unsafeField,11,3,0.00019100980516999872,14975.0,"(10000.0, 100000.0]",2
PotentialStubbingProblem,24,3,0.00019100980516999872,14976.0,"(10000.0, 100000.0]",3
getPostLogOutUrl2,17,3,0.00019100980516999872,14977.0,"(10000.0, 100000.0]",5
newLen,6,3,0.00019100980516999872,14978.0,"(10000.0, 100000.0]",2
getPossibleViewNames,20,3,0.00019100980516999872,14979.0,"(10000.0, 100000.0]",4
ASM_API,7,3,0.00019100980516999872,14980.0,"(10000.0, 100000.0]",1
setTemporaryOfflineCause,24,3,0.00019100980516999872,14981.0,"(10000.0, 100000.0]",4
setSlaveAgentPort,17,3,0.00019100980516999872,14982.0,"(10000.0, 100000.0]",4
saveQuietly,11,3,0.00019100980516999872,14983.0,"(10000.0, 100000.0]",2
EncodingStream,14,3,0.00019100980516999872,14984.0,"(10000.0, 100000.0]",2
DownloadableListener,20,3,0.00019100980516999872,14985.0,"(10000.0, 100000.0]",2
setSenderDevice,15,3,0.00019100980516999872,14986.0,"(10000.0, 100000.0]",3
nodeAcl,7,3,0.00019100980516999872,14987.0,"(10000.0, 100000.0]",2
EmptyChangeLogSet,17,3,0.00019100980516999872,14988.0,"(10000.0, 100000.0]",4
PausingGCRetryStrategy,22,3,0.00019100980516999872,14989.0,"(10000.0, 100000.0]",4
wantedArgIndexIsVarargAndSameTypeAsReturnType,45,3,0.00019100980516999872,14990.0,"(10000.0, 100000.0]",11
DriverEditDialog,16,3,0.00019100980516999872,14991.0,"(10000.0, 100000.0]",3
getRemoteAddress,16,3,0.00019100980516999872,14992.0,"(10000.0, 100000.0]",3
DriverException,15,3,0.00019100980516999872,14993.0,"(10000.0, 100000.0]",2
newCrumb,8,3,0.00019100980516999872,14994.0,"(10000.0, 100000.0]",2
newDataPoint,12,3,0.00019100980516999872,14995.0,"(10000.0, 100000.0]",3
AbstractBuildExecution,22,3,0.00019100980516999872,14996.0,"(10000.0, 100000.0]",3
newDirectory,12,3,0.00019100980516999872,14997.0,"(10000.0, 100000.0]",2
safeName,8,3,0.00019100980516999872,14998.0,"(10000.0, 100000.0]",2
AbstractAwareMethod,19,3,0.00019100980516999872,14999.0,"(10000.0, 100000.0]",3
newDocumentBuilder,18,3,0.00019100980516999872,15000.0,"(10000.0, 100000.0]",3
PeriodicWorkExtensionListListener,33,3,0.00019100980516999872,15001.0,"(10000.0, 100000.0]",5
PermalinkProjectAction,22,3,0.00019100980516999872,15002.0,"(10000.0, 100000.0]",3
updateClientAppEnablement,25,3,0.00019100980516999872,15003.0,"(10000.0, 100000.0]",4
newCommandMetrics,17,3,0.00019100980516999872,15004.0,"(10000.0, 100000.0]",3
newDocumentBuilderFactory,25,3,0.00019100980516999872,15005.0,"(10000.0, 100000.0]",4
AbstractCollectionConverter,27,3,0.00019100980516999872,15006.0,"(10000.0, 100000.0]",3
newCanonicalName,16,3,0.00019100980516999872,15007.0,"(10000.0, 100000.0]",3
PartInitException,17,3,0.00019100980516999872,15008.0,"(10000.0, 100000.0]",3
runtimeVersionVal,17,3,0.00019100980516999872,15009.0,"(10000.0, 100000.0]",3
nodeMonitor,11,3,0.00019100980516999872,15010.0,"(10000.0, 100000.0]",2
getRequestVolumeThreshold,25,3,0.00019100980516999872,15011.0,"(10000.0, 100000.0]",4
getRequestVariable,18,3,0.00019100980516999872,15012.0,"(10000.0, 100000.0]",3
getRequestOrBuilder,19,3,0.00019100980516999872,15013.0,"(10000.0, 100000.0]",4
getRequestMessage,17,3,0.00019100980516999872,15014.0,"(10000.0, 100000.0]",3
PatternProjectNamingStrategy,28,3,0.00019100980516999872,15015.0,"(10000.0, 100000.0]",4
sendWaitForEventInfo,20,3,0.00019100980516999872,15016.0,"(10000.0, 100000.0]",5
